Date,Open,Low,High,Close,Qt
20/08/2013,50507.02,50507.02,50507.02,50507.02,50507.02
21/08/2013,50405.2,50405.2,50405.2,50405.2,50405.2
22/08/2013,51397.66,51397.66,51397.66,51397.66,51397.66
23/08/2013,52197.06,52197.06,52197.06,52197.06,52197.06
26/08/2013,51429.48,51429.48,51429.48,51429.48,51429.48
27/08/2013,50091.55,50091.55,50091.55,50091.55,50091.55
28/08/2013,49866.92,49866.92,49866.92,49866.92,49866.92
29/08/2013,49921.88,49921.88,49921.88,49921.88,49921.88
30/08/2013,50011.75,50011.75,50011.75,50011.75,50011.75
02/09/2013,51835.15,51835.15,51835.15,51835.15,51835.15
03/09/2013,51625.5,51625.5,51625.5,51625.5,51625.5
04/09/2013,51716.16,51716.16,51716.16,51716.16,51716.16
05/09/2013,52351.86,52351.86,52351.86,52351.86,52351.86
06/09/2013,53749.42,53749.42,53749.42,53749.42,53749.42
09/09/2013,54251.85,54251.85,54251.85,54251.85,54251.85
10/09/2013,53979.03,53979.03,53979.03,53979.03,53979.03
11/09/2013,53570.46,53570.46,53570.46,53570.46,53570.46
12/09/2013,53307.09,53307.09,53307.09,53307.09,53307.09
13/09/2013,53797.51,53797.51,53797.51,53797.51,53797.51
16/09/2013,53821.63,53821.63,53821.63,53821.63,53821.63
17/09/2013,54271.25,54271.25,54271.25,54271.25,54271.25
18/09/2013,55702.9,55702.9,55702.9,55702.9,55702.9
19/09/2013,55095.69,55095.69,55095.69,55095.69,55095.69
20/09/2013,54110.03,54110.03,54110.03,54110.03,54110.03
23/09/2013,54602.38,54602.38,54602.38,54602.38,54602.38
24/09/2013,54431.05,54431.05,54431.05,54431.05,54431.05
25/09/2013,54261.11,54261.11,54261.11,54261.11,54261.11
26/09/2013,53782.97,53782.97,53782.97,53782.97,53782.97
27/09/2013,53738.92,53738.92,53738.92,53738.92,53738.92
30/09/2013,52338.19,52338.19,52338.19,52338.19,52338.19
01/10/2013,53179.46,53179.46,53179.46,53179.46,53179.46
02/10/2013,53100.18,53100.18,53100.18,53100.18,53100.18
03/10/2013,52489.86,52489.86,52489.86,52489.86,52489.86
04/10/2013,52848.97,52848.97,52848.97,52848.97,52848.97
07/10/2013,52417.1,52417.1,52417.1,52417.1,52417.1
08/10/2013,52312.44,52312.44,52312.44,52312.44,52312.44
09/10/2013,52547.71,52547.71,52547.71,52547.71,52547.71
10/10/2013,52996.64,52996.64,52996.64,52996.64,52996.64
11/10/2013,53149.62,53149.62,53149.62,53149.62,53149.62
14/10/2013,54170.6,54170.6,54170.6,54170.6,54170.6
15/10/2013,54980.64,54980.64,54980.64,54980.64,54980.64
16/10/2013,55973.03,55973.03,55973.03,55973.03,55973.03
17/10/2013,55358.13,55358.13,55358.13,55358.13,55358.13
18/10/2013,55378.46,55378.46,55378.46,55378.46,55378.46
21/10/2013,56077.43,56077.43,56077.43,56077.43,56077.43
22/10/2013,56460.38,56460.38,56460.38,56460.38,56460.38
23/10/2013,55440.03,55440.03,55440.03,55440.03,55440.03
24/10/2013,54877.15,54877.15,54877.15,54877.15,54877.15
25/10/2013,54154.15,54154.15,54154.15,54154.15,54154.15
28/10/2013,55073.37,55073.37,55073.37,55073.37,55073.37
29/10/2013,54538.8,54538.8,54538.8,54538.8,54538.8
30/10/2013,54172.82,54172.82,54172.82,54172.82,54172.82
31/10/2013,54256.2,54256.2,54256.2,54256.2,54256.2
01/11/2013,54013.24,54013.24,54013.24,54013.24,54013.24
04/11/2013,54436.92,54436.92,54436.92,54436.92,54436.92
05/11/2013,53831.85,53831.85,53831.85,53831.85,53831.85
06/11/2013,53384.6,53384.6,53384.6,53384.6,53384.6
07/11/2013,52740.79,52740.79,52740.79,52740.79,52740.79
08/11/2013,52248.86,52248.86,52248.86,52248.86,52248.86
11/11/2013,52623.87,52623.87,52623.87,52623.87,52623.87
12/11/2013,51804.33,51804.33,51804.33,51804.33,51804.33
13/11/2013,52230.29,52230.29,52230.29,52230.29,52230.29
14/11/2013,53451.6,53451.6,53451.6,53451.6,53451.6
18/11/2013,54307.04,54307.04,54307.04,54307.04,54307.04
19/11/2013,53032.91,53032.91,53032.91,53032.91,53032.91
21/11/2013,52688.02,52688.02,52688.02,52688.02,52688.02
22/11/2013,52800.74,52800.74,52800.74,52800.74,52800.74
25/11/2013,52263.51,52263.51,52263.51,52263.51,52263.51
26/11/2013,51446.91,51446.91,51446.91,51446.91,51446.91
27/11/2013,51861.21,51861.21,51861.21,51861.21,51861.21
28/11/2013,51846.83,51846.83,51846.83,51846.83,51846.83
29/11/2013,52482.49,52482.49,52482.49,52482.49,52482.49
02/12/2013,51244.87,51244.87,51244.87,51244.87,51244.87
03/12/2013,50348.89,50348.89,50348.89,50348.89,50348.89
04/12/2013,50215.79,50215.79,50215.79,50215.79,50215.79
05/12/2013,50787.63,50787.63,50787.63,50787.63,50787.63
06/12/2013,50944.27,50944.27,50944.27,50944.27,50944.27
09/12/2013,51165.38,51165.38,51165.38,51165.38,51165.38
10/12/2013,50993.02,50993.02,50993.02,50993.02,50993.02
11/12/2013,50067.99,50067.99,50067.99,50067.99,50067.99
12/12/2013,50121.61,50121.61,50121.61,50121.61,50121.61
13/12/2013,50051.18,50051.18,50051.18,50051.18,50051.18
16/12/2013,50279.61,50279.61,50279.61,50279.61,50279.61
17/12/2013,50090.35,50090.35,50090.35,50090.35,50090.35
18/12/2013,50563.43,50563.43,50563.43,50563.43,50563.43
19/12/2013,51633.43,51633.43,51633.43,51633.43,51633.43
20/12/2013,51185.74,51185.74,51185.74,51185.74,51185.74
23/12/2013,51356.1,51356.1,51356.1,51356.1,51356.1
26/12/2013,51221.01,51221.01,51221.01,51221.01,51221.01
27/12/2013,51266.56,51266.56,51266.56,51266.56,51266.56
30/12/2013,51507.16,51507.16,51507.16,51507.16,51507.16
02/01/2014,50341.25,50341.25,50341.25,50341.25,50341.25
03/01/2014,50981.09,50981.09,50981.09,50981.09,50981.09
06/01/2014,50973.62,50973.62,50973.62,50973.62,50973.62
07/01/2014,50430.02,50430.02,50430.02,50430.02,50430.02
08/01/2014,50576.64,50576.64,50576.64,50576.64,50576.64
09/01/2014,49321.68,49321.68,49321.68,49321.68,49321.68
10/01/2014,49696.45,49696.45,49696.45,49696.45,49696.45
13/01/2014,49426.9,49426.9,49426.9,49426.9,49426.9
14/01/2014,49703.1,49703.1,49703.1,49703.1,49703.1
15/01/2014,50105.37,50105.37,50105.37,50105.37,50105.37
16/01/2014,49696.28,49696.28,49696.28,49696.28,49696.28
17/01/2014,49181.86,49181.86,49181.86,49181.86,49181.86
20/01/2014,48708.41,48708.41,48708.41,48708.41,48708.41
21/01/2014,48542.07,48542.07,48542.07,48542.07,48542.07
22/01/2014,49299.66,49299.66,49299.66,49299.66,49299.66
23/01/2014,48320.64,48320.64,48320.64,48320.64,48320.64
24/01/2014,47787.38,47787.38,47787.38,47787.38,47787.38
27/01/2014,47701.05,47701.05,47701.05,47701.05,47701.05
28/01/2014,47840.93,47840.93,47840.93,47840.93,47840.93
29/01/2014,47556.78,47556.78,47556.78,47556.78,47556.78
30/01/2014,47244.26,47244.26,47244.26,47244.26,47244.26
31/01/2014,47638.99,47638.99,47638.99,47638.99,47638.99
03/02/2014,46147.52,46147.52,46147.52,46147.52,46147.52
04/02/2014,46964.22,46964.22,46964.22,46964.22,46964.22
05/02/2014,46624.39,46624.39,46624.39,46624.39,46624.39
06/02/2014,47738.09,47738.09,47738.09,47738.09,47738.09
07/02/2014,48073.6,48073.6,48073.6,48073.6,48073.6
10/02/2014,47710.82,47710.82,47710.82,47710.82,47710.82
11/02/2014,48462.79,48462.79,48462.79,48462.79,48462.79
12/02/2014,48216.89,48216.89,48216.89,48216.89,48216.89
13/02/2014,47812.83,47812.83,47812.83,47812.83,47812.83
14/02/2014,48201.11,48201.11,48201.11,48201.11,48201.11
17/02/2014,47576.33,47576.33,47576.33,47576.33,47576.33
18/02/2014,46599.76,46599.76,46599.76,46599.76,46599.76
19/02/2014,47150.83,47150.83,47150.83,47150.83,47150.83
20/02/2014,47288.61,47288.61,47288.61,47288.61,47288.61
21/02/2014,47380.24,47380.24,47380.24,47380.24,47380.24
24/02/2014,47393.5,47393.5,47393.5,47393.5,47393.5
25/02/2014,46715.91,46715.91,46715.91,46715.91,46715.91
26/02/2014,46599.21,46599.21,46599.21,46599.21,46599.21
27/02/2014,47606.75,47606.75,47606.75,47606.75,47606.75
28/02/2014,47094.4,47094.4,47094.4,47094.4,47094.4
05/03/2014,46589,46589,46589,46589,46589
06/03/2014,47093.13,47093.13,47093.13,47093.13,47093.13
07/03/2014,46244.07,46244.07,46244.07,46244.07,46244.07
10/03/2014,45533.2,45533.2,45533.2,45533.2,45533.2
11/03/2014,45697.62,45697.62,45697.62,45697.62,45697.62
12/03/2014,45861.81,45861.81,45861.81,45861.81,45861.81
13/03/2014,45443.83,45443.83,45443.83,45443.83,45443.83
14/03/2014,44965.66,44965.66,44965.66,44965.66,44965.66
17/03/2014,45117.8,45117.8,45117.8,45117.8,45117.8
18/03/2014,46150.96,46150.96,46150.96,46150.96,46150.96
19/03/2014,46567.23,46567.23,46567.23,46567.23,46567.23
20/03/2014,47278.48,47278.48,47278.48,47278.48,47278.48
21/03/2014,47380.94,47380.94,47380.94,47380.94,47380.94
24/03/2014,47993.42,47993.42,47993.42,47993.42,47993.42
25/03/2014,48180.14,48180.14,48180.14,48180.14,48180.14
26/03/2014,47965.61,47965.61,47965.61,47965.61,47965.61
27/03/2014,49646.79,49646.79,49646.79,49646.79,49646.79
28/03/2014,49768.06,49768.06,49768.06,49768.06,49768.06
31/03/2014,50414.92,50414.92,50414.92,50414.92,50414.92
01/04/2014,50270.37,50270.37,50270.37,50270.37,50270.37
02/04/2014,51701.05,51701.05,51701.05,51701.05,51701.05
03/04/2014,51408.21,51408.21,51408.21,51408.21,51408.21
04/04/2014,51081.78,51081.78,51081.78,51081.78,51081.78
07/04/2014,52155.28,52155.28,52155.28,52155.28,52155.28
08/04/2014,51629.07,51629.07,51629.07,51629.07,51629.07
09/04/2014,51185.4,51185.4,51185.4,51185.4,51185.4
10/04/2014,51127.48,51127.48,51127.48,51127.48,51127.48
11/04/2014,51867.29,51867.29,51867.29,51867.29,51867.29
14/04/2014,51596.55,51596.55,51596.55,51596.55,51596.55
15/04/2014,50454.35,50454.35,50454.35,50454.35,50454.35
16/04/2014,51200.56,51200.56,51200.56,51200.56,51200.56
17/04/2014,52111.85,52111.85,52111.85,52111.85,52111.85
22/04/2014,51976.86,51976.86,51976.86,51976.86,51976.86
23/04/2014,51569.69,51569.69,51569.69,51569.69,51569.69
24/04/2014,51817.45,51817.45,51817.45,51817.45,51817.45
25/04/2014,51399.35,51399.35,51399.35,51399.35,51399.35
28/04/2014,51383.68,51383.68,51383.68,51383.68,51383.68
29/04/2014,51838.61,51838.61,51838.61,51838.61,51838.61
30/04/2014,51626.69,51626.69,51626.69,51626.69,51626.69
02/05/2014,52980.31,52980.31,52980.31,52980.31,52980.31
05/05/2014,53446.17,53446.17,53446.17,53446.17,53446.17
06/05/2014,53779.74,53779.74,53779.74,53779.74,53779.74
07/05/2014,54052.74,54052.74,54052.74,54052.74,54052.74
08/05/2014,53422.37,53422.37,53422.37,53422.37,53422.37
09/05/2014,53100.34,53100.34,53100.34,53100.34,53100.34
12/05/2014,54052.9,54052.9,54052.9,54052.9,54052.9
13/05/2014,53907.46,53907.46,53907.46,53907.46,53907.46
14/05/2014,54412.54,54412.54,54412.54,54412.54,54412.54
15/05/2014,53855.54,53855.54,53855.54,53855.54,53855.54
16/05/2014,53975.76,53975.76,53975.76,53975.76,53975.76
19/05/2014,53353.1,53353.1,53353.1,53353.1,53353.1
20/05/2014,52366.19,52366.19,52366.19,52366.19,52366.19
21/05/2014,52203.37,52203.37,52203.37,52203.37,52203.37
22/05/2014,52806.22,52806.22,52806.22,52806.22,52806.22
23/05/2014,52626.41,52626.41,52626.41,52626.41,52626.41
26/05/2014,52932.91,52932.91,52932.91,52932.91,52932.91
27/05/2014,52173.98,52173.98,52173.98,52173.98,52173.98
28/05/2014,52639.75,52639.75,52639.75,52639.75,52639.75
29/05/2014,52239.34,52239.34,52239.34,52239.34,52239.34
30/05/2014,51239.34,51239.34,51239.34,51239.34,51239.34
02/06/2014,51605.83,51605.83,51605.83,51605.83,51605.83
03/06/2014,52032.38,52032.38,52032.38,52032.38,52032.38
04/06/2014,51832.98,51832.98,51832.98,51832.98,51832.98
05/06/2014,51558.79,51558.79,51558.79,51558.79,51558.79
06/06/2014,53128.66,53128.66,53128.66,53128.66,53128.66
09/06/2014,54273.16,54273.16,54273.16,54273.16,54273.16
10/06/2014,54604.34,54604.34,54604.34,54604.34,54604.34
11/06/2014,55102.44,55102.44,55102.44,55102.44,55102.44
13/06/2014,54806.64,54806.64,54806.64,54806.64,54806.64
16/06/2014,54629.55,54629.55,54629.55,54629.55,54629.55
17/06/2014,54299.95,54299.95,54299.95,54299.95,54299.95
18/06/2014,55202.54,55202.54,55202.54,55202.54,55202.54
20/06/2014,54638.19,54638.19,54638.19,54638.19,54638.19
23/06/2014,54210.05,54210.05,54210.05,54210.05,54210.05
24/06/2014,54280.78,54280.78,54280.78,54280.78,54280.78
25/06/2014,53425.74,53425.74,53425.74,53425.74,53425.74
26/06/2014,53506.75,53506.75,53506.75,53506.75,53506.75
27/06/2014,53157.3,53157.3,53157.3,53157.3,53157.3
30/06/2014,53168.22,53168.22,53168.22,53168.22,53168.22
01/07/2014,53171.49,53171.49,53171.49,53171.49,53171.49
02/07/2014,53028.78,53028.78,53028.78,53028.78,53028.78
03/07/2014,53874.58,53874.58,53874.58,53874.58,53874.58
04/07/2014,54055.9,54055.9,54055.9,54055.9,54055.9
07/07/2014,53801.83,53801.83,53801.83,53801.83,53801.83
08/07/2014,53634.69,53634.69,53634.69,53634.69,53634.69
10/07/2014,54592.75,54592.75,54592.75,54592.75,54592.75
11/07/2014,54785.93,54785.93,54785.93,54785.93,54785.93
14/07/2014,55743.98,55743.98,55743.98,55743.98,55743.98
15/07/2014,55973.61,55973.61,55973.61,55973.61,55973.61
16/07/2014,55717.36,55717.36,55717.36,55717.36,55717.36
17/07/2014,55637.51,55637.51,55637.51,55637.51,55637.51
18/07/2014,57012.9,57012.9,57012.9,57012.9,57012.9
21/07/2014,57633.92,57633.92,57633.92,57633.92,57633.92
22/07/2014,57983.32,57983.32,57983.32,57983.32,57983.32
23/07/2014,57419.96,57419.96,57419.96,57419.96,57419.96
24/07/2014,57977.56,57977.56,57977.56,57977.56,57977.56
25/07/2014,57821.08,57821.08,57821.08,57821.08,57821.08
28/07/2014,57695.72,57695.72,57695.72,57695.72,57695.72
29/07/2014,57118.81,57118.81,57118.81,57118.81,57118.81
30/07/2014,56877.97,56877.97,56877.97,56877.97,56877.97
31/07/2014,55829.41,55829.41,55829.41,55829.41,55829.41
01/08/2014,55902.87,55902.87,55902.87,55902.87,55902.87
04/08/2014,56616.33,56616.33,56616.33,56616.33,56616.33
05/08/2014,56202.1,56202.1,56202.1,56202.1,56202.1
06/08/2014,56487.18,56487.18,56487.18,56487.18,56487.18
07/08/2014,56188.05,56188.05,56188.05,56188.05,56188.05
08/08/2014,55572.93,55572.93,55572.93,55572.93,55572.93
11/08/2014,56613.32,56613.32,56613.32,56613.32,56613.32
12/08/2014,56442.34,56442.34,56442.34,56442.34,56442.34
13/08/2014,55581.19,55581.19,55581.19,55581.19,55581.19
14/08/2014,55780.41,55780.41,55780.41,55780.41,55780.41
15/08/2014,56963.65,56963.65,56963.65,56963.65,56963.65
18/08/2014,57560.72,57560.72,57560.72,57560.72,57560.72
19/08/2014,58449.29,58449.29,58449.29,58449.29,58449.29
20/08/2014,58878.24,58878.24,58878.24,58878.24,58878.24
21/08/2014,58992.11,58992.11,58992.11,58992.11,58992.11
22/08/2014,58407.32,58407.32,58407.32,58407.32,58407.32
25/08/2014,59735.17,59735.17,59735.17,59735.17,59735.17
26/08/2014,59821.45,59821.45,59821.45,59821.45,59821.45
27/08/2014,60950.57,60950.57,60950.57,60950.57,60950.57
28/08/2014,60290.87,60290.87,60290.87,60290.87,60290.87
29/08/2014,61288.15,61288.15,61288.15,61288.15,61288.15
01/09/2014,61141.27,61141.27,61141.27,61141.27,61141.27
02/09/2014,61895.98,61895.98,61895.98,61895.98,61895.98
03/09/2014,61837.04,61837.04,61837.04,61837.04,61837.04
04/09/2014,60800.02,60800.02,60800.02,60800.02,60800.02
05/09/2014,60681.98,60681.98,60681.98,60681.98,60681.98
08/09/2014,59192.75,59192.75,59192.75,59192.75,59192.75
09/09/2014,58676.34,58676.34,58676.34,58676.34,58676.34
10/09/2014,58198.66,58198.66,58198.66,58198.66,58198.66
11/09/2014,58337.29,58337.29,58337.29,58337.29,58337.29
12/09/2014,56927.81,56927.81,56927.81,56927.81,56927.81
15/09/2014,57948.76,57948.76,57948.76,57948.76,57948.76
16/09/2014,59114.66,59114.66,59114.66,59114.66,59114.66
17/09/2014,59108.19,59108.19,59108.19,59108.19,59108.19
18/09/2014,58374.48,58374.48,58374.48,58374.48,58374.48
19/09/2014,57788.7,57788.7,57788.7,57788.7,57788.7
22/09/2014,56818.11,56818.11,56818.11,56818.11,56818.11
23/09/2014,56540.5,56540.5,56540.5,56540.5,56540.5
24/09/2014,56824.42,56824.42,56824.42,56824.42,56824.42
25/09/2014,55962.08,55962.08,55962.08,55962.08,55962.08
26/09/2014,57212.38,57212.38,57212.38,57212.38,57212.38
29/09/2014,54625.35,54625.35,54625.35,54625.35,54625.35
30/09/2014,54115.98,54115.98,54115.98,54115.98,54115.98
01/10/2014,52858.43,52858.43,52858.43,52858.43,52858.43
02/10/2014,53518.57,53518.57,53518.57,53518.57,53518.57
03/10/2014,54539.55,54539.55,54539.55,54539.55,54539.55
06/10/2014,57115.9,57115.9,57115.9,57115.9,57115.9
07/10/2014,57436.33,57436.33,57436.33,57436.33,57436.33
08/10/2014,57058.48,57058.48,57058.48,57058.48,57058.48
09/10/2014,57267.53,57267.53,57267.53,57267.53,57267.53
10/10/2014,55311.59,55311.59,55311.59,55311.59,55311.59
13/10/2014,57956.53,57956.53,57956.53,57956.53,57956.53
14/10/2014,58015.46,58015.46,58015.46,58015.46,58015.46
15/10/2014,56135.27,56135.27,56135.27,56135.27,56135.27
16/10/2014,54298.33,54298.33,54298.33,54298.33,54298.33
17/10/2014,55723.79,55723.79,55723.79,55723.79,55723.79
20/10/2014,54302.57,54302.57,54302.57,54302.57,54302.57
21/10/2014,52432.43,52432.43,52432.43,52432.43,52432.43
22/10/2014,52411.03,52411.03,52411.03,52411.03,52411.03
23/10/2014,50713.26,50713.26,50713.26,50713.26,50713.26
24/10/2014,51940.73,51940.73,51940.73,51940.73,51940.73
27/10/2014,50503.66,50503.66,50503.66,50503.66,50503.66
28/10/2014,52330.03,52330.03,52330.03,52330.03,52330.03
29/10/2014,51049.32,51049.32,51049.32,51049.32,51049.32
30/10/2014,52336.83,52336.83,52336.83,52336.83,52336.83
31/10/2014,54628.6,54628.6,54628.6,54628.6,54628.6
03/11/2014,53947.21,53947.21,53947.21,53947.21,53947.21
04/11/2014,54383.59,54383.59,54383.59,54383.59,54383.59
05/11/2014,53698.42,53698.42,53698.42,53698.42,53698.42
06/11/2014,52637.06,52637.06,52637.06,52637.06,52637.06
07/11/2014,53222.85,53222.85,53222.85,53222.85,53222.85
10/11/2014,52725.38,52725.38,52725.38,52725.38,52725.38
11/11/2014,52474.27,52474.27,52474.27,52474.27,52474.27
12/11/2014,52978.89,52978.89,52978.89,52978.89,52978.89
13/11/2014,51846.03,51846.03,51846.03,51846.03,51846.03
14/11/2014,51772.4,51772.4,51772.4,51772.4,51772.4
17/11/2014,51256.99,51256.99,51256.99,51256.99,51256.99
18/11/2014,52061.86,52061.86,52061.86,52061.86,52061.86
19/11/2014,53402.81,53402.81,53402.81,53402.81,53402.81
21/11/2014,56084.04,56084.04,56084.04,56084.04,56084.04
24/11/2014,55406.91,55406.91,55406.91,55406.91,55406.91
25/11/2014,55560.81,55560.81,55560.81,55560.81,55560.81
26/11/2014,55098.47,55098.47,55098.47,55098.47,55098.47
27/11/2014,54721.32,54721.32,54721.32,54721.32,54721.32
28/11/2014,54724,54724,54724,54724,54724
01/12/2014,52276.58,52276.58,52276.58,52276.58,52276.58
02/12/2014,51612.47,51612.47,51612.47,51612.47,51612.47
03/12/2014,52320.48,52320.48,52320.48,52320.48,52320.48
04/12/2014,51426.87,51426.87,51426.87,51426.87,51426.87
05/12/2014,51992.89,51992.89,51992.89,51992.89,51992.89
08/12/2014,50274.07,50274.07,50274.07,50274.07,50274.07
09/12/2014,50193.47,50193.47,50193.47,50193.47,50193.47
10/12/2014,49548.08,49548.08,49548.08,49548.08,49548.08
11/12/2014,49861.81,49861.81,49861.81,49861.81,49861.81
12/12/2014,48001.98,48001.98,48001.98,48001.98,48001.98
15/12/2014,47018.68,47018.68,47018.68,47018.68,47018.68
16/12/2014,47007.51,47007.51,47007.51,47007.51,47007.51
17/12/2014,48713.64,48713.64,48713.64,48713.64,48713.64
18/12/2014,48495.7,48495.7,48495.7,48495.7,48495.7
19/12/2014,49650.98,49650.98,49650.98,49650.98,49650.98
22/12/2014,50120.86,50120.86,50120.86,50120.86,50120.86
23/12/2014,50889.81,50889.81,50889.81,50889.81,50889.81
26/12/2014,50144.63,50144.63,50144.63,50144.63,50144.63
29/12/2014,50593.82,50593.82,50593.82,50593.82,50593.82
30/12/2014,50007.41,50007.41,50007.41,50007.41,50007.41
02/01/2015,48512.22,48512.22,48512.22,48512.22,48512.22
05/01/2015,47516.82,47516.82,47516.82,47516.82,47516.82
06/01/2015,48000.92,48000.92,48000.92,48000.92,48000.92
07/01/2015,49462.91,49462.91,49462.91,49462.91,49462.91
08/01/2015,49943.3,49943.3,49943.3,49943.3,49943.3
09/01/2015,48840.25,48840.25,48840.25,48840.25,48840.25
12/01/2015,48139.74,48139.74,48139.74,48139.74,48139.74
13/01/2015,48041.67,48041.67,48041.67,48041.67,48041.67
14/01/2015,47645.87,47645.87,47645.87,47645.87,47645.87
15/01/2015,48026.31,48026.31,48026.31,48026.31,48026.31
16/01/2015,49016.52,49016.52,49016.52,49016.52,49016.52
19/01/2015,47758.01,47758.01,47758.01,47758.01,47758.01
20/01/2015,47876.66,47876.66,47876.66,47876.66,47876.66
21/01/2015,49224.08,49224.08,49224.08,49224.08,49224.08
22/01/2015,49442.62,49442.62,49442.62,49442.62,49442.62
23/01/2015,48775.3,48775.3,48775.3,48775.3,48775.3
26/01/2015,48576.55,48576.55,48576.55,48576.55,48576.55
27/01/2015,48591.23,48591.23,48591.23,48591.23,48591.23
28/01/2015,47694.54,47694.54,47694.54,47694.54,47694.54
29/01/2015,47762.24,47762.24,47762.24,47762.24,47762.24
30/01/2015,46907.68,46907.68,46907.68,46907.68,46907.68
02/02/2015,47650.73,47650.73,47650.73,47650.73,47650.73
